paper_id,arxiv_id,title,authors,year,abstract,source_file,source_url,corpus_tier,mineru_markdown,file_hash_sha256,file_size_bytes,page_count,readable,first_page_text_chars,main_version,duplicate_of,exclusion_status,error
P-ARXIV-250213922,2502.13922,LongPO: Long Context Self-Evolution of Large Language Models through Short-to-Long Preference Optimization,Guanzheng Chen; Xin Li; Michael Qizhe Shieh; Lidong Bing,2025,"Large Language Models (LLMs) have demonstrated remarkable capabilities through pretraining and alignment. However, superior short-context LLMs may underperform in long-context scenarios due to insufficient long-context alignment. This alignment process remains challenging due to the impracticality of human annotation for extended contexts and the difficulty in balancing short- and long-context performance. To address these challenges, we introduce LongPO, that enables short-context LLMs to self-evolve to excel on long-context tasks by internally transferring short-context capabilities. LongPO harnesses LLMs to learn from self-generated short-to-long preference data, comprising paired responses generated for identical instructions with long-context inputs and their compressed short-context counterparts, respectively. This preference reveals capabilities and potentials of LLMs cultivated during short-context alignment that may be diminished in under-aligned long-context scenarios. Additionally, LongPO incorporates a short-to-long KL constraint to mitigate short-context performance decline during long-context alignment. When applied to Mistral-7B-Instruct-v0.2 from 128K to 512K context lengths, LongPO fully retains short-context performance and largely outperforms naive SFT and DPO in both long- and short-context tasks. Specifically, LongPO-trained models can achieve results on long-context benchmarks comparable to, or even surpassing, those of superior LLMs (e.g., GPT-4-128K) that involve extensive long-context annotation and larger parameter scales. Our code is available at https://github.com/DAMO-NLP-SG/LongPO.",01_corpus/raw/extended/2502.13922.pdf,https://arxiv.org/abs/2502.13922,extended,,11702dff00cc9d819ac412909ada86134569c35f13f31299145d31f44d28e514,1102700,17,true,3533,true,,,
P-ARXIV-250214340,2502.14340,Earlier Tokens Contribute More: Learning Direct Preference Optimization From Temporal Decay Perspective,Ruichen Shao; Bei Li; Gangao Liu; Yang Chen; Xiang Zhou; Jingang Wang; Xunliang Cai; Peng Li,2025,"Direct Preference Optimization (DPO) has gained attention as an efficient alternative to reinforcement learning from human feedback (RLHF) for aligning large language models (LLMs) with human preferences. Despite its advantages, DPO suffers from a length bias, generating responses longer than those from the reference model. Existing solutions like SimPO and SamPO address this issue but uniformly treat the contribution of rewards across sequences, overlooking temporal dynamics. To this end, we propose an enhanced preference optimization method that incorporates a temporal decay factor controlled by a gamma parameter. This dynamic weighting mechanism adjusts the influence of each reward based on its position in the sequence, prioritizing earlier tokens that are more critical for alignment. By adaptively focusing on more relevant feedback, our approach mitigates overfitting to less pertinent data and remains responsive to evolving human preferences. Experimental results on several benchmarks show that our approach consistently outperforms vanilla DPO by 5.9-8.8 points on AlpacaEval 2 and 3.3-9.7 points on Arena-Hard across different model architectures and sizes. Furthermore, additional experiments on mathematical and reasoning benchmarks (MMLU, GSM8K, and MATH) confirm that our method enhances performance without compromising general capabilities. Our codebase would be available at \url{https://github.com/LotuSrc/D2PO}.",01_corpus/raw/extended/2502.14340.pdf,https://arxiv.org/abs/2502.14340,extended,,08a0bb53911b8d732b423c326ac8677e4f544a1c0600da8c68f9d05256bdf31f,979224,23,true,3517,true,,,
P-ARXIV-250301076,2503.01076,Active Learning for Direct Preference Optimization,Branislav Kveton; Xintong Li; Julian McAuley; Ryan Rossi; Jingbo Shang; Junda Wu; Tong Yu,2025,"Direct preference optimization (DPO) is a form of reinforcement learning from human feedback (RLHF) where the policy is learned directly from preferential feedback. Although many models of human preferences exist, the critical task of selecting the most informative feedback for training them is under-explored. We propose an active learning framework for DPO, which can be applied to collect human feedback online or to choose the most informative subset of already collected feedback offline. We propose efficient algorithms for both settings. The key idea is to linearize the DPO objective at the last layer of the neural network representation of the optimized policy and then compute the D-optimal design to collect preferential feedback. We prove that the errors in our DPO logit estimates diminish with more feedback. We show the effectiveness of our algorithms empirically in the setting that matches our theory and also on large language models.",01_corpus/raw/extended/2503.01076.pdf,https://arxiv.org/abs/2503.01076,extended,,582a5643862060ea7b27794aa359c88e2c9b1b5bee87ff19aae6b750e2c704b7,683685,17,true,4741,true,,,
P-ARXIV-250311701,2503.11701,A Survey of Direct Preference Optimization,Shunyu Liu; Wenkai Fang; Zetian Hu; Junjie Zhang; Yang Zhou; Kongcheng Zhang; Rongcheng Tu; Ting-En Lin; Fei Huang; Mingli Song; Yongbin Li; Dacheng Tao,2025,"Large Language Models (LLMs) have demonstrated unprecedented generative capabilities, yet their alignment with human values remains critical for ensuring helpful and harmless deployments. While Reinforcement Learning from Human Feedback (RLHF) has emerged as a powerful paradigm for aligning LLMs with human preferences, its reliance on complex reward modeling introduces inherent trade-offs in computational efficiency and training stability. In this context, Direct Preference Optimization (DPO) has recently gained prominence as a streamlined alternative that directly optimizes LLMs using human preferences, thereby circumventing the need for explicit reward modeling. Owing to its theoretical elegance and computational efficiency, DPO has rapidly attracted substantial research efforts exploring its various implementations and applications. However, this field currently lacks systematic organization and comparative analysis. In this survey, we conduct a comprehensive overview of DPO and introduce a novel taxonomy, categorizing previous works into four key dimensions: data strategy, learning framework, constraint mechanism, and model property. We further present a rigorous empirical analysis of DPO variants across standardized benchmarks. Additionally, we discuss real-world applications, open challenges, and future directions for DPO. This work delivers both a conceptual framework for understanding DPO and practical guidance for practitioners, aiming to advance robust and generalizable alignment paradigms. All collected resources are available and will be continuously updated at https://github.com/liushunyu/awesome-direct-preference-optimization.",01_corpus/raw/extended/2503.11701.pdf,https://arxiv.org/abs/2503.11701,extended,,da8f52a4ee8fe88fae8fa231eb9818bbcef9065265adfbd3ce1f50d25d3282b5,1262070,20,true,6182,true,,,
P-ARXIV-250322137,2503.22137,Sharpe Ratio-Guided Active Learning for Preference Optimization in RLHF,Syrine Belakaria; Joshua Kazdan; Charles Marx; Chris Cundy; Willie Neiswanger; Sanmi Koyejo; Barbara E. Engelhardt; Stefano Ermon,2025,"Reinforcement learning from human feedback (RLHF) has become a cornerstone of the training and alignment pipeline for large language models (LLMs). Recent advances, such as direct preference optimization (DPO), have simplified the preference learning step. However, collecting preference data remains a challenging and costly process, often requiring expert annotation. This cost can be mitigated by carefully selecting the data points presented for annotation. In this work, we propose an active learning approach to efficiently select prompt and preference pairs using a risk assessment strategy based on the Sharpe Ratio. To address the challenge of unknown preferences prior to annotation, our method evaluates the gradients of all potential preference annotations to assess their impact on model updates. These gradient-based evaluations enable risk assessment of data points regardless of the annotation outcome. By leveraging the DPO loss derivations, we derive a closed-form expression for computing these Sharpe ratios on a per-tuple basis, ensuring our approach remains both tractable and computationally efficient. We also introduce two variants of our method, each making different assumptions about prior information. Experimental results demonstrate that our method outperforms the baseline by up to 5% in win rates against the chosen completion with limited human preference data across several language models and real-world datasets.",01_corpus/raw/extended/2503.22137.pdf,https://arxiv.org/abs/2503.22137,extended,,f9c1750ba372de1a4da71c06b604bf08e924042ae9d91598c72e9bac9eafb5db,2295728,13,true,3844,true,,,
P-ARXIV-250419599,2504.19599,GVPO: Group Variance Policy Optimization for Large Language Model Post-Training,Kaichen Zhang; Yuzhong Hong; Junwei Bao; Hongfei Jiang; Yang Song; Dingqian Hong; Hui Xiong,2025,"Post-training plays a crucial role in refining and aligning large language models to meet specific tasks and human preferences. While recent advancements in post-training techniques, such as Group Relative Policy Optimization (GRPO), leverage increased sampling with relative reward scoring to achieve superior performance, these methods often suffer from training instability that limits their practical adoption. As a next step, we present Group Variance Policy Optimization (GVPO). GVPO incorporates the analytical solution to KL-constrained reward maximization directly into its gradient weights, ensuring alignment with the optimal policy. The method provides intuitive physical interpretations: its gradient mirrors the mean squared error between the central distance of implicit rewards and that of actual rewards. GVPO offers two key advantages: (1) it guarantees a unique optimal solution, exactly the KL-constrained reward maximization objective, (2) it supports flexible sampling distributions that avoids on-policy and importance sampling limitations. By unifying theoretical guarantees with practical adaptability, GVPO establishes a new paradigm for reliable and versatile LLM post-training.",01_corpus/raw/extended/2504.19599.pdf,https://arxiv.org/abs/2504.19599,extended,,75b8ec5b67057d22f6e80cbb5959ea4b2fe357ca3eea509f36a92cba955a0af9,574982,16,true,3502,true,,,
P-ARXIV-250503335,2505.03335,Absolute Zero: Reinforced Self-play Reasoning with Zero Data,Andrew Zhao; Yiran Wu; Yang Yue; Tong Wu; Quentin Xu; Yang Yue; Matthieu Lin; Shenzhi Wang; Qingyun Wu; Zilong Zheng; Gao Huang,2025,"Reinforcement learning with verifiable rewards (RLVR) has shown promise in enhancing the reasoning capabilities of large language models by learning directly from outcome-based rewards. Recent RLVR works that operate under the zero setting avoid supervision in labeling the reasoning process, but still depend on manually curated collections of questions and answers for training. The scarcity of high-quality, human-produced examples raises concerns about the long-term scalability of relying on human supervision, a challenge already evident in the domain of language model pretraining. Furthermore, in a hypothetical future where AI surpasses human intelligence, tasks provided by humans may offer limited learning potential for a superintelligent system. To address these concerns, we propose a new RLVR paradigm called Absolute Zero, in which a single model learns to propose tasks that maximize its own learning progress and improves reasoning by solving them, without relying on any external data. Under this paradigm, we introduce the Absolute Zero Reasoner (AZR), a system that self-evolves its training curriculum and reasoning ability by using a code executor to both validate proposed code reasoning tasks and verify answers, serving as an unified source of verifiable reward to guide open-ended yet grounded learning. Despite being trained entirely without external data, AZR achieves overall SOTA performance on coding and mathematical reasoning tasks, outperforming existing zero-setting models that rely on tens of thousands of in-domain human-curated examples. Furthermore, we demonstrate that AZR can be effectively applied across different model scales and is compatible with various model classes.",01_corpus/raw/extended/2505.03335.pdf,https://arxiv.org/abs/2505.03335,extended,,6217ccee964c70e42fba116004ae23400c11d2ecc687c37aed062c3689098e18,5392851,52,true,2731,true,,,
P-ARXIV-250512435,2505.12435,SGDPO: Self-Guided Direct Preference Optimization for Language Model Alignment,Wenqiao Zhu; Ji Liu; Lulu Wang; Jun Wu; Yulun Zhang,2025,"Direct Preference Optimization (DPO) is broadly utilized for aligning Large Language Models (LLMs) with human values because of its flexibility. Despite its effectiveness, it has been observed that the capability of DPO to generate human-preferred response is limited and the results of DPO are far from resilient. To address these limitations, in this paper we propose a novel Self-Guided Direct Preference Optimization algorithm, i.e., SGDPO, which incorporates a pilot term to steer the gradient flow during the optimization process, allowing for fine-grained control over the updates of chosen and rejected rewards. We provide a detailed theoretical analysis of our proposed method and elucidate its operational mechanism. Furthermore, we conduct comprehensive experiments on various models and benchmarks. The extensive experimental results demonstrate the consistency between the empirical results and our theoretical analysis and confirm the effectiveness of our proposed approach (up to 9.19% higher score).",01_corpus/raw/extended/2505.12435.pdf,https://arxiv.org/abs/2505.12435,extended,,15ef57c1f246babf9489d8b5f2ac6ca21149a44d7a3691e88ad6e232cb42f6a2,1250796,18,true,4022,true,,,
P-ARXIV-250512763,2505.12763,Rethinking Reward Model Evaluation Through the Lens of Reward Overoptimization,Sunghwan Kim; Dongjin Kang; Taeyoon Kwon; Hyungjoo Chae; Dongha Lee; Jinyoung Yeo,2025,"Reward models (RMs) play a crucial role in reinforcement learning from human feedback (RLHF), aligning model behavior with human preferences. However, existing benchmarks for reward models show a weak correlation with the performance of optimized policies, suggesting that they fail to accurately assess the true capabilities of RMs. To bridge this gap, we explore several evaluation designs through the lens of reward overoptimization\textemdash a phenomenon that captures both how well the reward model aligns with human preferences and the dynamics of the learning signal it provides to the policy. The results highlight three key findings on how to construct a reliable benchmark: (i) it is important to minimize differences between chosen and rejected responses beyond correctness, (ii) evaluating reward models requires multiple comparisons across a wide range of chosen and rejected responses, and (iii) given that reward models encounter responses with diverse representations, responses should be sourced from a variety of models. However, we also observe that a extremely high correlation with degree of overoptimization leads to comparatively lower correlation with certain downstream performance. Thus, when designing a benchmark, it is desirable to use the degree of overoptimization as a useful tool, rather than the end goal.",01_corpus/raw/extended/2505.12763.pdf,https://arxiv.org/abs/2505.12763,extended,,14960adfdb30c564d8e7a91a0f1b747f93a1082994d00233084062160b15669a,6371104,29,true,3558,true,,,
P-ARXIV-250513445,2505.13445,"Trust, But Verify: A Self-Verification Approach to Reinforcement Learning with Verifiable Rewards",Xiaoyuan Liu; Tian Liang; Zhiwei He; Jiahao Xu; Wenxuan Wang; Pinjia He; Zhaopeng Tu; Haitao Mi; Dong Yu,2025,"Large Language Models (LLMs) show great promise in complex reasoning, with Reinforcement Learning with Verifiable Rewards (RLVR) being a key enhancement strategy. However, a prevalent issue is ``superficial self-reflection'', where models fail to robustly verify their own outputs. We introduce RISE (Reinforcing Reasoning with Self-Verification), a novel online RL framework designed to tackle this. RISE explicitly and simultaneously trains an LLM to improve both its problem-solving and self-verification abilities within a single, integrated RL process. The core mechanism involves leveraging verifiable rewards from an outcome verifier to provide on-the-fly feedback for both solution generation and self-verification tasks. In each iteration, the model generates solutions, then critiques its own on-policy generated solutions, with both trajectories contributing to the policy update. Extensive experiments on diverse mathematical reasoning benchmarks show that RISE consistently improves model's problem-solving accuracy while concurrently fostering strong self-verification skills. Our analyses highlight the advantages of online verification and the benefits of increased verification compute. Additionally, RISE models exhibit more frequent and accurate self-verification behaviors during reasoning. These advantages reinforce RISE as a flexible and effective path towards developing more robust and self-aware reasoners.",01_corpus/raw/extended/2505.13445.pdf,https://arxiv.org/abs/2505.13445,extended,,fec1b4c9faf52f39442cb966ee29eba927ca25ce429747df9eb2ac3bb3ae81f9,2186995,19,true,3163,true,,,
P-ARXIV-250518126,2505.18126,Reward Model Overoptimisation in Iterated RLHF,Lorenz Wolf; Robert Kirk; Mirco Musolesi,2025,"Reinforcement learning from human feedback (RLHF) is a widely used method for aligning large language models with human preferences. However, RLHF often suffers from reward model overoptimisation, in which models overfit to the reward function, resulting in non-generalisable policies that exploit the idiosyncrasies and peculiarities of the reward function. A common mitigation is iterated RLHF, in which reward models are repeatedly retrained with updated human feedback and policies are re-optimised. Despite its increasing adoption, the dynamics of overoptimisation in this setting remain poorly understood. In this work, we present the first comprehensive study of overoptimisation in iterated RLHF. We systematically analyse key design choices - how reward model training data is transferred across iterations, which reward function is used for optimisation, and how policies are initialised. Using the controlled AlpacaFarm benchmark, we observe that overoptimisation tends to decrease over successive iterations, as reward models increasingly approximate ground-truth preferences. However, performance gains diminish over time, and while reinitialising from the base policy is robust, it limits optimisation flexibility. Other initialisation strategies often fail to recover from early overoptimisation. These findings offer actionable insights for building more stable and generalisable RLHF pipelines.",01_corpus/raw/extended/2505.18126.pdf,https://arxiv.org/abs/2505.18126,extended,,b9926df02f10e148bf22ce3d1e7810eb030ad10dbd73a60e3c1f2413abc71f83,3676796,24,true,3079,true,,,
P-ARXIV-250520065,2505.20065,SafeDPO: A Simple Approach to Direct Preference Optimization with Enhanced Safety,Geon-Hyeong Kim; Yu Jin Kim; Byoungjip Kim; Honglak Lee; Kyunghoon Bae; Youngsoo Jang; Moontae Lee,2025,"As Large Language Models (LLMs) are increasingly deployed in real-world applications, balancing helpfulness and safety has become a central challenge. A natural approach is to incorporate safety constraints into Reinforcement Learning from Human Feedback (RLHF), where recent studies have shown promising progress. However, these methods often rely on auxiliary networks or multi-stage pipelines, thereby increasing complexity. In this work, we revisit the original safety alignment objective and show that, under mild assumptions, it admits a closed-form optimal policy. We further derive a provably equivalent and tractable objective, enabling direct optimization. Building on this insight, we propose SafeDPO, a lightweight method that preserves the optimal solution of the underlying safety-constrained objective while requiring only one additional hyperparameter and minimal modifications to existing preference-based training methods. SafeDPO eliminates the need for reward models, cost models, and online sampling, relying only on preference data and safety indicators. Despite its simplicity, SafeDPO achieves competitive safety-helpfulness trade-offs compared to existing safety alignment methods. Experiments on the PKU-SafeRLHF-30K benchmark demonstrate that SafeDPO substantially improves safety while maintaining competitive helpfulness. Ablation studies further show that the additional hyperparameter provides a flexible mechanism to enhance safety while preserving the theoretical optimum, and confirm that SafeDPO scales reliably to LLMs with up to 13B parameters. Overall, our results highlight that a simple, theory-driven objective can provide a lightweight yet effective solution for safety alignment in practice.",01_corpus/raw/extended/2505.20065.pdf,https://arxiv.org/abs/2505.20065,extended,,1c03df9a016c766b51b7a40cbffee15faa8e0574301f991a75678263dd2855fa,1897644,40,true,3707,true,,,
P-ARXIV-250520336,2505.20336,MOSLIM:Align with diverse preferences in prompts through reward classification,Yu Zhang; Wanli Jiang; Zhengyu Yang,2025,"The multi-objective alignment of Large Language Models (LLMs) is essential for ensuring foundational models conform to diverse human preferences. Current research in this field typically involves either multiple policies or multiple reward models customized for various preferences, or the need to train a preference-specific supervised fine-tuning (SFT) model. In this work, we introduce a novel multi-objective alignment method, MOSLIM, which utilizes a single reward model and policy model to address diverse objectives. MOSLIM provides a flexible way to control these objectives through prompting and does not require preference training during SFT phase, allowing thousands of off-the-shelf models to be directly utilized within this training framework. MOSLIM leverages a multi-head reward model that classifies question-answer pairs instead of scoring them and then optimize policy model with a scalar reward derived from a mapping function that converts classification results from reward model into reward scores. We demonstrate the efficacy of our proposed method across several multi-objective benchmarks and conduct ablation studies on various reward model sizes and policy optimization methods. The MOSLIM method outperforms current multi-objective approaches in most results while requiring significantly fewer GPU computing resources compared with existing policy optimization methods.",01_corpus/raw/extended/2505.20336.pdf,https://arxiv.org/abs/2505.20336,extended,,8aa59f4d8ca584880ab11ef6c8e42e4884ef3aebe5df6203bc931401971cdea7,5297214,19,true,3674,true,,,
P-ARXIV-250521493,2505.21493,Reinforcing General Reasoning without Verifiers,Xiangxin Zhou; Zichen Liu; Anya Sims; Haonan Wang; Tianyu Pang; Chongxuan Li; Liang Wang; Min Lin; Chao Du,2025,"The recent paradigm shift towards training large language models (LLMs) using DeepSeek-R1-Zero-style reinforcement learning (RL) on verifiable rewards has led to impressive advancements in code and mathematical reasoning. However, this methodology is limited to tasks where rule-based answer verification is possible and does not naturally extend to real-world domains such as chemistry, healthcare, engineering, law, biology, business, and economics. Current practical workarounds use an additional LLM as a model-based verifier; however, this introduces issues such as reliance on a strong verifier LLM, susceptibility to reward hacking, and the practical burden of maintaining the verifier model in memory during training. To address this and extend DeepSeek-R1-Zero-style training to general reasoning domains, we propose a verifier-free method (VeriFree) that bypasses answer verification and instead uses RL to directly maximize the probability of generating the reference answer. We compare VeriFree with verifier-based methods and demonstrate that, in addition to its significant practical benefits and reduced compute requirements, VeriFree matches and even surpasses verifier-based methods on extensive evaluations across MMLU-Pro, GPQA, SuperGPQA, and math-related benchmarks. Moreover, we provide insights into this method from multiple perspectives: as an elegant integration of training both the policy and implicit verifier in a unified model, and as a variational optimization approach. Code is available at https://github.com/sail-sg/VeriFree.",01_corpus/raw/extended/2505.21493.pdf,https://arxiv.org/abs/2505.21493,extended,,149b84cb55eaa5135ce6b26d60ff9b352fc2a418458b4a4bb9a7b35e7feb63e1,829239,21,true,2938,true,,,
P-ARXIV-250524298,2505.24298,AReaL: A Large-Scale Asynchronous Reinforcement Learning System for Language Reasoning,Wei Fu; Jiaxuan Gao; Xujie Shen; Chen Zhu; Zhiyu Mei; Chuyi He; Shusheng Xu; Guo Wei; Jun Mei; Jiashu Wang; Tongkai Yang; Binhang Yuan; Yi Wu,2025,"Reinforcement learning (RL) has become a dominant paradigm for training large language models (LLMs), particularly for reasoning tasks. Effective RL for LLMs requires massive parallelization and poses an urgent need for efficient training systems. Most existing large-scale RL systems for LLMs are synchronous, alternating generation and training in a batch setting where rollouts in each training batch are generated by the same model. This approach stabilizes RL training but suffers from severe system-level inefficiency: generation must wait until the longest output in the batch is completed before model updates, resulting in GPU underutilization. We present AReaL, a fully asynchronous RL system that completely decouples generation from training. Rollout workers in AReaL continuously generate new outputs without waiting, while training workers update the model whenever a batch of data is collected. AReaL also incorporates a collection of system-level optimizations, leading to substantially higher GPU utilization. To stabilize RL training, AReaL balances the workload of rollout and training workers to control data staleness, and adopts a staleness-enhanced PPO variant to better handle outdated training samples. Extensive experiments on math and code reasoning benchmarks show that AReaL achieves up to 2.77$\times$ training speedup compared to synchronous systems with the same number of GPUs and matched or improved final performance. The code of AReaL is available at https://github.com/inclusionAI/AReaL/.",01_corpus/raw/extended/2505.24298.pdf,https://arxiv.org/abs/2505.24298,extended,,5785033bdd229ee6ddf26d8fcd9f61671801f208272c921ba6884da87cc5b351,772563,27,true,3132,true,,,
P-ARXIV-250601183,2506.01183,Doubly Robust Alignment for Large Language Models,Erhan Xu; Kai Ye; Hongyi Zhou; Luhan Zhu; Francesco Quinzan; Chengchun Shi,2025,"This paper studies reinforcement learning from human feedback (RLHF) for aligning large language models with human preferences. While RLHF has demonstrated promising results, many algorithms are highly sensitive to misspecifications in the underlying preference model (e.g., the Bradley-Terry model), the reference policy, or the reward function, resulting in undesirable fine-tuning. To address model misspecification, we propose a doubly robust preference optimization algorithm that remains consistent when either the preference model or the reference policy is correctly specified (without requiring both). Our proposal demonstrates superior and more robust performance than state-of-the-art algorithms, both in theory and in practice. The code is available at https://github.com/DRPO4LLM/DRPO4LLM",01_corpus/raw/extended/2506.01183.pdf,https://arxiv.org/abs/2506.01183,extended,,af9f8bb4902286860a069d4f5192b0d814606300844bac323beb1a00560d7c73,1399719,42,true,3225,true,,,
P-ARXIV-250608007,2506.08007,Reinforcement Pre-Training,Qingxiu Dong; Li Dong; Yao Tang; Tianzhu Ye; Yutao Sun; Zhifang Sui; Furu Wei,2025,"In this work, we introduce Reinforcement Pre-Training (RPT) as a new scaling paradigm for large language models and reinforcement learning (RL). Specifically, we reframe next-token prediction as a reasoning task trained using RL, where it receives verifiable rewards for correctly predicting the next token for a given context. RPT offers a scalable method to leverage vast amounts of text data for general-purpose RL, rather than relying on domain-specific annotated answers. By incentivizing the capability of next-token reasoning, RPT significantly improves the language modeling accuracy of predicting the next tokens. Moreover, RPT provides a strong pre-trained foundation for further reinforcement fine-tuning. The scaling curves show that increased training compute consistently improves the next-token prediction accuracy. The results position RPT as an effective and promising scaling paradigm to advance language model pre-training.",01_corpus/raw/extended/2506.08007.pdf,https://arxiv.org/abs/2506.08007,core15,01_corpus/text_cache/mineru/core_candidates/Reinforcement_Pre-Training.md,f76e63febe2bf17c3eff442ec8608a62484777b3376603daca7dd2560d3085a9,1486596,15,true,1834,true,,,
P-ARXIV-250609942,2506.09942,VerIF: Verification Engineering for Reinforcement Learning in Instruction Following,Hao Peng; Yunjia Qi; Xiaozhi Wang; Bin Xu; Lei Hou; Juanzi Li,2025,"Reinforcement learning with verifiable rewards (RLVR) has become a key technique for enhancing large language models (LLMs), with verification engineering playing a central role. However, best practices for RL in instruction following remain underexplored. In this work, we explore the verification challenge in RL for instruction following and propose VerIF, a verification method that combines rule-based code verification with LLM-based verification from a large reasoning model (e.g., QwQ-32B). To support this approach, we construct a high-quality instruction-following dataset, VerInstruct, containing approximately 22,000 instances with associated verification signals. We apply RL training with VerIF to two models, achieving significant improvements across several representative instruction-following benchmarks. The trained models reach state-of-the-art performance among models of comparable size and generalize well to unseen constraints. We further observe that their general capabilities remain unaffected, suggesting that RL with VerIF can be integrated into existing RL recipes to enhance overall model performance. We have released our datasets, codes, and models to facilitate future research at https://github.com/THU-KEG/VerIF.",01_corpus/raw/extended/2506.09942.pdf,https://arxiv.org/abs/2506.09942,extended,,7cb303bb7e118ab3e4dbb3afb0b310b571036c07f1044a5129e5ff7069b36ab4,1761433,16,true,3894,true,,,
P-ARXIV-250707451,2507.07451,RLEP: Reinforcement Learning with Experience Replay for LLM Reasoning,Hongzhi Zhang; Jia Fu; Jingyuan Zhang; Kai Fu; Qi Wang; Fuzheng Zhang; Guorui Zhou,2025,"Reinforcement learning (RL) for large language models is an energy-intensive endeavor: training can be unstable, and the policy may gradually drift away from its pretrained weights. We present \emph{RLEP}\, -- \,Reinforcement Learning with Experience rePlay\, -- \,a two-phase framework that first collects verified trajectories and then replays them during subsequent training. At every update step, the policy is optimized on mini-batches that blend newly generated rollouts with these replayed successes. By replaying high-quality examples, RLEP steers the model away from fruitless exploration, focuses learning on promising reasoning paths, and delivers both faster convergence and stronger final performance. On the Qwen2.5-Math-7B base model, RLEP reaches baseline peak accuracy with substantially fewer updates and ultimately surpasses it, improving accuracy on AIME-2024 from 38.2% to 39.9%, on AIME-2025 from 19.8% to 22.3%, and on AMC-2023 from 77.0% to 82.2%. Our code, datasets, and checkpoints are publicly available at https://github.com/Kwai-Klear/RLEP to facilitate reproducibility and further research.",01_corpus/raw/extended/2507.07451.pdf,https://arxiv.org/abs/2507.07451,extended,,0e10086479b9cb5d447715fb2552ac03a1bf9de55eed00010916954fade565e3,3272697,9,true,2738,true,,,
P-ARXIV-250715507,2507.15507,Off-Policy Corrected Reward Modeling for Reinforcement Learning from Human Feedback,Johannes Ackermann; Takashi Ishida; Masashi Sugiyama,2025,"Reinforcement Learning from Human Feedback (RLHF) allows us to train models, such as language models (LMs), to follow complex human preferences. In RLHF for LMs, we first train an LM using supervised fine-tuning, sample pairs of responses, obtain human feedback, and use the resulting data to train a reward model (RM). RL methods are then used to train the LM to maximize the reward given by the RM. As training progresses, the responses generated by the LM no longer resemble the responses seen by the RM during training, leading to the RM becoming inaccurate. The score given by the RM keeps increasing, but the learned behavior no longer matches the human preferences. This issue is known as overoptimization. We investigate overoptimization from the point of view of distribution shift and show that the shift results in an inconsistent estimate of the RM parameters, leading to an inconsistent estimate of the policy gradient. We propose Off-Policy Corrected Reward Modeling (OCRM), which iteratively off-policy corrects the RM using importance weighting, without requiring new labels or samples. This results in a more accurate RM, which empirically leads to an improved final policy. We validate our approach in experiments with summarization and chatbot datasets and show that it performs significantly better than standard RLHF methods and baselines. Our implementation is available at https://github.com/JohannesAck/OffPolicyCorrectedRewardModeling",01_corpus/raw/extended/2507.15507.pdf,https://arxiv.org/abs/2507.15507,extended,,d33dd023defb64cc42b54c5bc67d26c8f8d1de3c241603b0aa3e2b7ebb745a21,732329,27,true,3526,true,,,
P-ARXIV-250720550,2507.20550,Policy Learning under Unobserved Confounding: A Robust and Efficient Approach,Zequn Jin; Gaoqian Xu; Xi Zheng; Yahong Zhou,2025,"This paper develops a robust and efficient method for policy learning from observational data in the presence of unobserved confounding, complementing existing instrumental variable (IV) based approaches. We employ the marginal sensitivity model (MSM) to relax the commonly used yet restrictive unconfoundedness assumption by introducing a sensitivity parameter that captures the extent of selection bias induced by unobserved confounders. Building on this framework, we consider two distributionally robust welfare criteria, defined as the worst-case welfare and policy improvement functions, evaluated over an uncertainty set of counterfactual distributions characterized by the MSM. Closed-form expressions for both welfare criteria are derived. Leveraging these identification results, we construct doubly robust scores and estimate the robust policies by maximizing the proposed criteria. Our approach accommodates flexible machine learning methods for estimating nuisance components, even when these converge at moderately slow rates. We establish asymptotic regret bounds for the resulting policies, providing a robust guarantee against the most adversarial confounding scenario. The proposed method is evaluated through extensive simulation studies and empirical applications to the JTPA study and Head Start program.",01_corpus/raw/extended/2507.20550.pdf,https://arxiv.org/abs/2507.20550,extended,,ed8b195827364892f3bd13d00c94d1768a4203aaf48463795b43f74ea234bd27,5032079,57,true,2198,true,,,
